Title,Authors,Year,Source title,Cited by,Link,Document Type,Reg_or_Class,author_outcome,Type_of_NN,SJR_best_quartile,SJR_4_areas,sample_size,num_predictors,num_hidden_layers,hidden_layer_1,hidden_layer_2,hidden_layer_3,hidden_layer_4,hidden_layer_5,NN_complexity,RMSE_NN,RMSE_GAM,R2_NN,R2_GAM,AUC_NN,AUC_GAM
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,NN,GAMI-Net,Q1,Engineering & Computer Science,1461,9,NA,NA,NA,NA,NA,NA,NA,1.116,1.15,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,NN,GAMI-Net,Q1,Engineering & Computer Science,1503,5,NA,NA,NA,NA,NA,NA,NA,2.101,4.563,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,MLP,Q1,Engineering & Computer Science,1599,11,2,40,20,NA,NA,NA,841,0.6225,0.6252,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,GAMI-Net,Q1,Engineering & Computer Science,3395,18,NA,NA,NA,NA,NA,NA,NA,0.969,1.154,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,NN,GAMI-Net,Q1,Engineering & Computer Science,4177,8,NA,NA,NA,NA,NA,NA,NA,2.133,2.168,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,NN,GAMI-Net,Q1,Engineering & Computer Science,5875,19,NA,NA,NA,NA,NA,NA,NA,3.77,7.771,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,MLP,Q1,Engineering & Computer Science,6574,14,2,40,20,NA,NA,NA,841,3.05,3.071,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,GAMI-Net,Q1,Engineering & Computer Science,8192,12,NA,NA,NA,NA,NA,NA,NA,2.88,3.27,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,GAMI-Net,Q1,Engineering & Computer Science,8885,266,NA,NA,NA,NA,NA,NA,NA,0.02884,0.03054,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,GAMI-Net,Q1,Engineering & Computer Science,9568,4,NA,NA,NA,NA,NA,NA,NA,3.866,4.087,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,MLP,Q1,Engineering & Computer Science,10000,11,2,40,20,NA,NA,NA,841,0.00935,0.01718,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,MLP,Q1,Engineering & Computer Science,13750,40,2,40,20,NA,NA,NA,841,1.66E-04,1.69E-04,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,unclear,MLP,Q1,Engineering & Computer Science,16599,18,2,40,20,NA,NA,NA,841,0.002218,0.002389,NA,NA,NA,NA
GAMI-Net: An explainable neural network based on generalized additive models with structured interactions,Yang Z.; Zhang A.; Sudjianto A.,2021,Pattern Recognition,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111288846&doi=10.1016%2fj.patcog.2021.108192&partnerID=40&md5=abfca188ad4f9670ac535495b24754fa,Article,Reg,NN,GAMI-Net,Q1,Engineering & Computer Science,20640,8,NA,NA,NA,NA,NA,NA,NA,0.5118,0.6504,NA,NA,NA,NA
Generalized additive model (GAM) based corrosion growth prediction model using mass in-line inspection (ILI) data,Zhang H.; Yang L.,2023,ACM International Conference Proceeding Series,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180418632&doi=10.1145%2f3624288.3624289&partnerID=40&md5=9f9a0ca6514062ffcd1cf77055857aea,Conference paper,Reg,GAM,MLP,unranked,Engineering & Computer Science,1107,5,NA,NA,NA,NA,NA,NA,NA,0.1227,0.073,NA,NA,NA,NA
Machine learning models to predict the residual tensile strength of glass fiber reinforced polymer bars in strong alkaline environments: A comparative study,Zhang K.; Zhang K.; Bao R.,2023,Journal of Building Engineering,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159392818&doi=10.1016%2fj.jobe.2023.106817&partnerID=40&md5=afceb672fdd3d80cd317f9002b030c54,Article,Reg,NN,LSTM,Q1,Engineering & Computer Science,150,5,NA,NA,NA,NA,NA,NA,NA,3.814,4.862,0.854,0.723,NA,NA
"Comparison of habitat models in quantifying the spatio-temporal distribution of small yellow croaker (Larimichthys polyactis) in Haizhou Bay, China",Zhang Y.; Xu B.; Ji Y.; Zhang C.; Ren Y.; Xue Y.,2021,"Estuarine, Coastal and Shelf Science",11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111993084&doi=10.1016%2fj.ecss.2021.107512&partnerID=40&md5=545ae0942da96fdd3c03c48acf9c021f,Article,Class,unclear,MLP,Q1,Environmental & Agricultural Sciences,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comparison of habitat models in quantifying the spatio-temporal distribution of small yellow croaker (Larimichthys polyactis) in Haizhou Bay, China",Zhang Y.; Xu B.; Ji Y.; Zhang C.; Ren Y.; Xue Y.,2021,"Estuarine, Coastal and Shelf Science",11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111993084&doi=10.1016%2fj.ecss.2021.107512&partnerID=40&md5=545ae0942da96fdd3c03c48acf9c021f,Article,Class,unclear,MLP,Q1,Environmental & Agricultural Sciences,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comparison of habitat models in quantifying the spatio-temporal distribution of small yellow croaker (Larimichthys polyactis) in Haizhou Bay, China",Zhang Y.; Xu B.; Ji Y.; Zhang C.; Ren Y.; Xue Y.,2021,"Estuarine, Coastal and Shelf Science",11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111993084&doi=10.1016%2fj.ecss.2021.107512&partnerID=40&md5=545ae0942da96fdd3c03c48acf9c021f,Article,Class,unclear,MLP,Q1,Environmental & Agricultural Sciences,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659,0.79
"Comparison of habitat models in quantifying the spatio-temporal distribution of small yellow croaker (Larimichthys polyactis) in Haizhou Bay, China",Zhang Y.; Xu B.; Ji Y.; Zhang C.; Ren Y.; Xue Y.,2021,"Estuarine, Coastal and Shelf Science",11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111993084&doi=10.1016%2fj.ecss.2021.107512&partnerID=40&md5=545ae0942da96fdd3c03c48acf9c021f,Article,Reg,unclear,MLP,Q1,Environmental & Agricultural Sciences,100,6,1,NA,NA,NA,NA,NA,NA,1.581,1.907,0.75,0.594,NA,NA
Prediction of rupture and perforation limits of pressurised X80 pipelines using BP neural networks and generalised additive models,Zhou Y.; Zhang S.,2022,Ocean Engineering,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133672449&doi=10.1016%2fj.oceaneng.2022.111839&partnerID=40&md5=09bb69929e16b39d9328ba3ae49c64b0,Article,Reg,NN,MLP,Q1,Multidisciplinary & Other,NA,5,1,3,NA,NA,NA,NA,4,0.681322244,1.009851474,0.9982,0.9623,NA,NA
Machine Learning Prediction of New York Airbnb Prices,Zhu A.; Li R.; Xie Z.,2020,"Proceedings - 2020 3rd International Conference on Artificial Intelligence for Industries, AI4I 2020",7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097863098&doi=10.1109%2fAI4I49448.2020.00007&partnerID=40&md5=fe19de2d562737086e9ccaa27ff91321,Conference paper,Reg,NN,MLP,unranked,Multidisciplinary & Other,38827,11,2,128,32,NA,NA,NA,4161,NA,NA,0.604,0.591,NA,NA
Predicting carbonaceous aerosols and identifying their source contribution with advanced approaches,Zhu J.-J.; Chen Y.-C.; Shie R.-H.; Liu Z.-S.; Hsu C.-Y.,2021,Chemosphere,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097077478&doi=10.1016%2fj.chemosphere.2020.128966&partnerID=40&md5=76659725ee0c030d467186fd81d7fa8d,Article,Reg,NN,MLP,Q1,Multidisciplinary & Other,NA,34,NA,NA,NA,NA,NA,NA,NA,1.63,2.48,0.778,0.486,NA,NA
Predicting carbonaceous aerosols and identifying their source contribution with advanced approaches,Zhu J.-J.; Chen Y.-C.; Shie R.-H.; Liu Z.-S.; Hsu C.-Y.,2021,Chemosphere,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097077478&doi=10.1016%2fj.chemosphere.2020.128966&partnerID=40&md5=76659725ee0c030d467186fd81d7fa8d,Article,Reg,NN,MLP,Q1,Multidisciplinary & Other,NA,21,NA,NA,NA,NA,NA,NA,NA,1.32,1.34,0.833,0.829,NA,NA
Predicting carbonaceous aerosols and identifying their source contribution with advanced approaches,Zhu J.-J.; Chen Y.-C.; Shie R.-H.; Liu Z.-S.; Hsu C.-Y.,2021,Chemosphere,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097077478&doi=10.1016%2fj.chemosphere.2020.128966&partnerID=40&md5=76659725ee0c030d467186fd81d7fa8d,Article,Reg,NN,MLP,Q1,Multidisciplinary & Other,NA,31,NA,NA,NA,NA,NA,NA,NA,0.73,0.91,0.547,0.296,NA,NA
Predicting carbonaceous aerosols and identifying their source contribution with advanced approaches,Zhu J.-J.; Chen Y.-C.; Shie R.-H.; Liu Z.-S.; Hsu C.-Y.,2021,Chemosphere,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097077478&doi=10.1016%2fj.chemosphere.2020.128966&partnerID=40&md5=76659725ee0c030d467186fd81d7fa8d,Article,Reg,NN,MLP,Q1,Multidisciplinary & Other,NA,19,NA,NA,NA,NA,NA,NA,NA,0.44,0.54,0.767,0.643,NA,NA
Phenol identification and mapping of rangeland species at laboratory and landscape scales using PRISMA hyperspectral data,Ghorbani L.; Jafari R.; Golkar P.; Ahmadi M.; Allafchian A.,2024,International Journal of Remote Sensing,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201969481&doi=10.1080%2f01431161.2024.2384101&partnerID=40&md5=516dc0c2001a7435a939e273d19c5c93,Article,Reg,unclear,BRNN,Q2,Environmental & Agricultural Sciences,42,NA,NA,NA,NA,NA,NA,NA,NA,1.491,0.999,0.882,0.947,NA,NA
Asphalt Concrete Stripping Detection Using Deflection Measurements from Traffic Speed Deflection Devices,"Zihan Z.U.A., S.m.asce; Elseifi M.A.; Gaspard K.; Zhang Z.",2020,Journal of Transportation Engineering Part B: Pavements,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089109943&doi=10.1061%2fJPEODX.0000220&partnerID=40&md5=f34416485c8bd6e16ce52120711b1756,Article,Class,NN,MLP,Q2,Multidisciplinary & Other,192,7,2,10,3,NA,NA,NA,37,NA,NA,NA,NA,0.77,NA
Evaluating the efficiency of water development-utilisation-treatment system: a DEA-BPNN model,Yan S.; Yao L.; Hu Z.,2023,Proceedings of the Institution of Civil Engineers: Water Management,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175341770&doi=10.1680%2fjwama.22.00034&partnerID=40&md5=3ad5c76d2d386c9553f778fc7d8590dd,Article,Reg,NN,MLP,Q3,Environmental & Agricultural Sciences,150,4,3,5,7,3,NA,NA,70,NA,NA,NA,NA,NA,NA
Evaluating the efficiency of water development-utilisation-treatment system: a DEA-BPNN model,Yan S.; Yao L.; Hu Z.,2023,Proceedings of the Institution of Civil Engineers: Water Management,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175341770&doi=10.1680%2fjwama.22.00034&partnerID=40&md5=3ad5c76d2d386c9553f778fc7d8590dd,Article,Reg,NN,MLP,Q3,Environmental & Agricultural Sciences,150,5,3,5,7,3,NA,NA,70,NA,NA,NA,NA,NA,NA
Evaluating the efficiency of water development-utilisation-treatment system: a DEA-BPNN model,Yan S.; Yao L.; Hu Z.,2023,Proceedings of the Institution of Civil Engineers: Water Management,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175341770&doi=10.1680%2fjwama.22.00034&partnerID=40&md5=3ad5c76d2d386c9553f778fc7d8590dd,Article,Reg,NN,MLP,Q3,Environmental & Agricultural Sciences,150,3,2,5,7,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
Assessing satellite sea surface salinity from ocean color radiometric measurements for coastal hydrodynamic model data assimilation,Vogel R.L.; Brown C.W.,2016,Journal of Applied Remote Sensing,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978771837&doi=10.1117%2f1.JRS.10.036003&partnerID=40&md5=d1c78232e600da72be6d828894d8a6d7,Article,Reg,GAM,MLP,Q2,Environmental & Agricultural Sciences,819,12,NA,NA,NA,NA,NA,NA,NA,7.31,4.83,NA,NA,NA,NA
Assessing satellite sea surface salinity from ocean color radiometric measurements for coastal hydrodynamic model data assimilation,Vogel R.L.; Brown C.W.,2016,Journal of Applied Remote Sensing,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978771837&doi=10.1117%2f1.JRS.10.036003&partnerID=40&md5=d1c78232e600da72be6d828894d8a6d7,Article,Reg,GAM,MLP,Q2,Environmental & Agricultural Sciences,782,12,NA,NA,NA,NA,NA,NA,NA,5.23,2.58,NA,NA,NA,NA
Assessing satellite sea surface salinity from ocean color radiometric measurements for coastal hydrodynamic model data assimilation,Vogel R.L.; Brown C.W.,2016,Journal of Applied Remote Sensing,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978771837&doi=10.1117%2f1.JRS.10.036003&partnerID=40&md5=d1c78232e600da72be6d828894d8a6d7,Article,Reg,GAM,MLP,Q2,Environmental & Agricultural Sciences,878,12,NA,NA,NA,NA,NA,NA,NA,4.32,3.47,NA,NA,NA,NA
Assessing satellite sea surface salinity from ocean color radiometric measurements for coastal hydrodynamic model data assimilation,Vogel R.L.; Brown C.W.,2016,Journal of Applied Remote Sensing,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978771837&doi=10.1117%2f1.JRS.10.036003&partnerID=40&md5=d1c78232e600da72be6d828894d8a6d7,Article,Reg,GAM,MLP,Q2,Environmental & Agricultural Sciences,804,12,NA,NA,NA,NA,NA,NA,NA,3.88,4.25,NA,NA,NA,NA
Assessing satellite sea surface salinity from ocean color radiometric measurements for coastal hydrodynamic model data assimilation,Vogel R.L.; Brown C.W.,2016,Journal of Applied Remote Sensing,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978771837&doi=10.1117%2f1.JRS.10.036003&partnerID=40&md5=d1c78232e600da72be6d828894d8a6d7,Article,Reg,GAM,MLP,Q2,Environmental & Agricultural Sciences,833,12,NA,NA,NA,NA,NA,NA,NA,4.31,3.4,NA,NA,NA,NA
Comparative Assessment of Machine Learning Algorithms for Habitat Suitability of Tribulus terrestris (Linn): An Economically Important Weed,Mathur M.; Mathur P.,2023,Plant Invasions and Global Climate Change,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199631157&doi=10.1007%2f978-981-99-5910-5_13&partnerID=40&md5=f7dc41cd7e601dda463db641d3759ab6,Book chapter,Class,unclear,MLP,unranked,Multidisciplinary & Other,151,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.93
Comparative Assessment of Machine Learning Algorithms for Habitat Suitability of Tribulus terrestris (Linn): An Economically Important Weed,Mathur M.; Mathur P.,2023,Plant Invasions and Global Climate Change,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199631157&doi=10.1007%2f978-981-99-5910-5_13&partnerID=40&md5=f7dc41cd7e601dda463db641d3759ab6,Book chapter,Class,unclear,MLP,unranked,Multidisciplinary & Other,151,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.93
Comparative Assessment of Machine Learning Algorithms for Habitat Suitability of Tribulus terrestris (Linn): An Economically Important Weed,Mathur M.; Mathur P.,2023,Plant Invasions and Global Climate Change,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199631157&doi=10.1007%2f978-981-99-5910-5_13&partnerID=40&md5=f7dc41cd7e601dda463db641d3759ab6,Book chapter,Class,unclear,MLP,unranked,Multidisciplinary & Other,151,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.93
Comparative Assessment of Machine Learning Algorithms for Habitat Suitability of Tribulus terrestris (Linn): An Economically Important Weed,Mathur M.; Mathur P.,2023,Plant Invasions and Global Climate Change,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199631157&doi=10.1007%2f978-981-99-5910-5_13&partnerID=40&md5=f7dc41cd7e601dda463db641d3759ab6,Book chapter,Class,unclear,MLP,unranked,Multidisciplinary & Other,151,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.78
Electrofacies characterization and permeability predictions in complex reservoirs,Lee S.H.; Kharghoria A.; Datta-Gupta A.,2002,SPE Reservoir Evaluation and Engineering,72,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036059226&doi=10.2118%2f78662-PA&partnerID=40&md5=6570804f83d7928fe1e048370935dc6e,Article,Reg,GAM,MLP,unranked,Multidisciplinary & Other,1078,NA,1,NA,NA,NA,NA,NA,NA,1.923538406,1.71464282,NA,NA,NA,NA
Electrofacies characterization and permeability predictions in complex reservoirs,Lee S.H.; Kharghoria A.; Datta-Gupta A.,2002,SPE Reservoir Evaluation and Engineering,72,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036059226&doi=10.2118%2f78662-PA&partnerID=40&md5=6570804f83d7928fe1e048370935dc6e,Article,Reg,GAM,MLP,unranked,Multidisciplinary & Other,1087,NA,1,NA,NA,NA,NA,NA,NA,3.056141358,1.516575089,NA,NA,NA,NA
Ensemble modelling of skipjack tuna (Katsuwonus pelamis) habitats in the western north pacific using satellite remotely sensed data; a comparative analysis using machine-learning models,Mugo R.; Saitoh S.-I.,2020,Remote Sensing,32,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090017099&doi=10.3390%2frs12162591&partnerID=40&md5=a689a4c630aed5105f027fd7d3b1cdec,Article,Class,Both,MLP,Q1,Environmental & Agricultural Sciences,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.971
Ensemble modelling of skipjack tuna (Katsuwonus pelamis) habitats in the western north pacific using satellite remotely sensed data; a comparative analysis using machine-learning models,Mugo R.; Saitoh S.-I.,2020,Remote Sensing,32,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090017099&doi=10.3390%2frs12162591&partnerID=40&md5=a689a4c630aed5105f027fd7d3b1cdec,Article,Class,Both,MLP,Q1,Environmental & Agricultural Sciences,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988,0.993
